All Type of Report (All Grades) for 01-Apr-2024 to 31-Mar-2026,,,,,,,,,,
State,Commodity Group,Commodity,Date,MSP,Arrival Quantity 01-04-2024 to 31-03-2026,Arrival Unit,Min Price 01-04-2024 to 31-03-2026,Modal Price,Max Price 01-04-2024 to 31-03-2026,Price Unit
Maharashtra,Vegetables,Potato,20-04-2025,-,"1,324.90",Metric Tonnes,"1,204.24","1,579.27","1,899.96",Rs./Quintal
Maharashtra,Vegetables,Onion,21-04-2025,-,"23,001.60",Metric Tonnes,483.71,"1,066.82","1,419.34",Rs./Quintal
Maharashtra,Vegetables,Potato,21-04-2025,-,"2,858.10",Metric Tonnes,"1,100.93","1,544.90","1,926.93",Rs./Quintal
Maharashtra,Vegetables,Onion,22-04-2025,-,"20,332.01",Metric Tonnes,459.59,"1,078.33","1,443.13",Rs./Quintal
Maharashtra,Vegetables,Potato,22-04-2025,-,"1,784.40",Metric Tonnes,"1,188.07","1,595.40","1,913.88",Rs./Quintal
Maharashtra,Vegetables,Onion,23-04-2025,-,"24,080.22",Metric Tonnes,474.75,"1,076.24","1,448.54",Rs./Quintal
Maharashtra,Vegetables,Potato,23-04-2025,-,"2,521.40",Metric Tonnes,"1,100.20","1,538.51","1,900.72",Rs./Quintal
Maharashtra,Vegetables,Onion,24-04-2025,-,"29,662.89",Metric Tonnes,467.58,"1,073.35","1,458.44",Rs./Quintal
Maharashtra,Vegetables,Potato,24-04-2025,-,"2,549.90",Metric Tonnes,"1,121.78","1,566.69","1,950.66",Rs./Quintal
Maharashtra,Vegetables,Onion,25-04-2025,-,"20,937.78",Metric Tonnes,429.46,"1,032.98","1,476.95",Rs./Quintal
Maharashtra,Vegetables,Potato,25-04-2025,-,"2,425.30",Metric Tonnes,"1,135.41","1,548.20","1,938.47",Rs./Quintal
Maharashtra,Vegetables,Onion,26-04-2025,-,"20,096.31",Metric Tonnes,476.68,"1,017.00","1,486.05",Rs./Quintal
Maharashtra,Vegetables,Potato,26-04-2025,-,"1,712.50",Metric Tonnes,"1,146.46","1,556.58","1,892.14",Rs./Quintal
Maharashtra,Vegetables,Onion,27-04-2025,-,"4,362.31",Metric Tonnes,381.5,938.45,"1,395.29",Rs./Quintal
Maharashtra,Vegetables,Potato,27-04-2025,-,"1,227.50",Metric Tonnes,"1,075.70","1,506.46","1,999.73",Rs./Quintal
Maharashtra,Vegetables,Onion,28-04-2025,-,"38,200.74",Metric Tonnes,445.52,"1,032.29","1,437.42",Rs./Quintal
Maharashtra,Vegetables,Potato,28-04-2025,-,"2,295.00",Metric Tonnes,"1,137.11","1,562.86","1,974.07",Rs./Quintal
Maharashtra,Vegetables,Onion,29-04-2025,-,"21,880.57",Metric Tonnes,420.46,985.32,"1,427.68",Rs./Quintal
Maharashtra,Vegetables,Potato,29-04-2025,-,"2,489.90",Metric Tonnes,"1,156.62","1,560.15","1,925.72",Rs./Quintal
Maharashtra,Vegetables,Onion,30-04-2025,-,"12,803.02",Metric Tonnes,444.52,981.53,"1,517.86",Rs./Quintal
Maharashtra,Vegetables,Potato,30-04-2025,-,"3,289.30",Metric Tonnes,"1,272.57","1,674.27","2,079.77",Rs./Quintal
Maharashtra,Vegetables,Onion,01-05-2025,-,"2,147.40",Metric Tonnes,645.82,"1,026.04","1,324.95",Rs./Quintal
Maharashtra,Vegetables,Potato,01-05-2025,-,150.2,Metric Tonnes,"1,044.01","1,352.83","1,652.86",Rs./Quintal
Maharashtra,Vegetables,Onion,02-05-2025,-,"26,386.19",Metric Tonnes,399.06,980.04,"1,489.30",Rs./Quintal
Maharashtra,Vegetables,Potato,02-05-2025,-,"3,062.80",Metric Tonnes,"1,177.68","1,585.72","1,965.88",Rs./Quintal
Maharashtra,Vegetables,Onion,03-05-2025,-,"23,250.65",Metric Tonnes,445.67,975.75,"1,456.15",Rs./Quintal
Maharashtra,Vegetables,Potato,03-05-2025,-,"2,408.30",Metric Tonnes,"1,202.38","1,596.69","1,904.34",Rs./Quintal
Maharashtra,Vegetables,Onion,04-05-2025,-,"6,443.88",Metric Tonnes,421.21,972.62,"1,349.56",Rs./Quintal
Maharashtra,Vegetables,Potato,04-05-2025,-,"1,960.80",Metric Tonnes,"1,156.05","1,614.32","1,971.44",Rs./Quintal
Maharashtra,Vegetables,Onion,05-05-2025,-,"37,670.14",Metric Tonnes,431.39,982.92,"1,400.34",Rs./Quintal
Maharashtra,Vegetables,Potato,05-05-2025,-,"2,671.30",Metric Tonnes,"1,214.20","1,623.99","1,945.99",Rs./Quintal
Maharashtra,Vegetables,Onion,06-05-2025,-,"27,139.72",Metric Tonnes,446.9,"1,006.96","1,450.22",Rs./Quintal
Maharashtra,Vegetables,Potato,06-05-2025,-,"2,776.30",Metric Tonnes,"1,154.77","1,586.02","1,958.48",Rs./Quintal
Maharashtra,Vegetables,Onion,07-05-2025,-,"25,196.20",Metric Tonnes,370.4,"1,002.18","1,437.62",Rs./Quintal
Maharashtra,Vegetables,Potato,07-05-2025,-,"2,730.90",Metric Tonnes,"1,121.36","1,560.79","1,947.53",Rs./Quintal
Maharashtra,Vegetables,Onion,08-05-2025,-,"29,532.48",Metric Tonnes,385.71,993.48,"1,440.70",Rs./Quintal
Maharashtra,Vegetables,Potato,08-05-2025,-,"2,519.50",Metric Tonnes,"1,108.66","1,556.95","1,918.18",Rs./Quintal
Maharashtra,Vegetables,Onion,09-05-2025,-,"27,372.90",Metric Tonnes,385.73,"1,001.50","1,444.55",Rs./Quintal
Maharashtra,Vegetables,Potato,09-05-2025,-,"2,182.60",Metric Tonnes,"1,264.45","1,645.81","1,997.79",Rs./Quintal
Maharashtra,Vegetables,Onion,10-05-2025,-,"14,716.27",Metric Tonnes,455.31,983.12,"1,479.13",Rs./Quintal
Maharashtra,Vegetables,Potato,10-05-2025,-,"1,116.10",Metric Tonnes,"1,285.27","1,642.94","1,914.61",Rs./Quintal
Maharashtra,Vegetables,Onion,11-05-2025,-,"6,454.80",Metric Tonnes,481.27,"1,027.82","1,450.24",Rs./Quintal
Maharashtra,Vegetables,Potato,11-05-2025,-,"1,081.80",Metric Tonnes,"1,252.35","1,648.47","2,071.53",Rs./Quintal
Maharashtra,Vegetables,Onion,12-05-2025,-,"21,341.27",Metric Tonnes,467.17,"1,049.91","1,487.56",Rs./Quintal
Maharashtra,Vegetables,Potato,12-05-2025,-,"2,069.60",Metric Tonnes,"1,182.28","1,538.82","1,888.52",Rs./Quintal
Maharashtra,Vegetables,Onion,13-05-2025,-,"14,620.30",Metric Tonnes,394.11,"1,016.04","1,502.91",Rs./Quintal
Maharashtra,Vegetables,Potato,13-05-2025,-,"1,823.30",Metric Tonnes,"1,095.09","1,506.78","1,842.57",Rs./Quintal
Maharashtra,Vegetables,Onion,15-05-2025,-,"28,330.20",Metric Tonnes,383.09,"1,033.48","1,477.70",Rs./Quintal
Maharashtra,Vegetables,Potato,15-05-2025,-,"2,547.50",Metric Tonnes,"1,229.55","1,627.02","1,948.27",Rs./Quintal
Maharashtra,Vegetables,Onion,16-05-2025,-,"31,245.01",Metric Tonnes,364.41,"1,003.59","1,453.63",Rs./Quintal
Maharashtra,Vegetables,Potato,16-05-2025,-,"2,736.50",Metric Tonnes,"1,252.57","1,609.68","1,939.09",Rs./Quintal
Maharashtra,Vegetables,Onion,17-05-2025,-,"17,021.50",Metric Tonnes,377.43,996.28,"1,469.47",Rs./Quintal
Maharashtra,Vegetables,Potato,17-05-2025,-,"2,154.70",Metric Tonnes,"1,153.97","1,549.65","1,861.36",Rs./Quintal
Maharashtra,Vegetables,Onion,18-05-2025,-,"6,784.99",Metric Tonnes,434.48,"1,020.93","1,463.34",Rs./Quintal
Maharashtra,Vegetables,Potato,18-05-2025,-,"1,440.10",Metric Tonnes,"1,190.68","1,634.07","2,030.23",Rs./Quintal
Maharashtra,Vegetables,Onion,19-05-2025,-,"34,312.23",Metric Tonnes,401.84,998.47,"1,434.65",Rs./Quintal
Maharashtra,Vegetables,Potato,19-05-2025,-,"3,183.00",Metric Tonnes,"1,122.97","1,528.02","1,855.84",Rs./Quintal
Maharashtra,Vegetables,Onion,20-05-2025,-,"22,749.53",Metric Tonnes,436.72,989.65,"1,470.64",Rs./Quintal
Maharashtra,Vegetables,Potato,20-05-2025,-,"2,071.70",Metric Tonnes,"1,230.08","1,618.06","1,933.82",Rs./Quintal
Maharashtra,Vegetables,Onion,21-05-2025,-,"20,573.26",Metric Tonnes,378.42,"1,019.67","1,454.08",Rs./Quintal
Maharashtra,Vegetables,Potato,21-05-2025,-,"2,310.70",Metric Tonnes,"1,150.53","1,560.90","1,902.13",Rs./Quintal
Maharashtra,Vegetables,Onion,22-05-2025,-,"22,658.02",Metric Tonnes,439.41,"1,033.64","1,526.40",Rs./Quintal
Maharashtra,Vegetables,Potato,22-05-2025,-,"2,100.90",Metric Tonnes,"1,199.20","1,585.30","1,907.33",Rs./Quintal
Maharashtra,Vegetables,Onion,23-05-2025,-,"21,413.96",Metric Tonnes,359.32,"1,034.95","1,525.00",Rs./Quintal
Maharashtra,Vegetables,Potato,23-05-2025,-,"1,574.60",Metric Tonnes,"1,246.15","1,597.83","1,941.03",Rs./Quintal
Maharashtra,Vegetables,Onion,24-05-2025,-,"13,245.49",Metric Tonnes,470,"1,099.87","1,586.83",Rs./Quintal
Maharashtra,Vegetables,Potato,24-05-2025,-,"1,973.10",Metric Tonnes,"1,186.74","1,540.95","1,814.61",Rs./Quintal
Maharashtra,Vegetables,Onion,25-05-2025,-,"3,900.60",Metric Tonnes,589.33,"1,188.79","1,659.36",Rs./Quintal
Maharashtra,Vegetables,Potato,25-05-2025,-,"1,251.80",Metric Tonnes,"1,198.87","1,671.98","2,033.78",Rs./Quintal
Maharashtra,Vegetables,Onion,26-05-2025,-,"25,042.20",Metric Tonnes,480.9,"1,167.57","1,731.48",Rs./Quintal
Maharashtra,Vegetables,Potato,26-05-2025,-,"2,509.90",Metric Tonnes,"1,291.67","1,660.06","1,952.38",Rs./Quintal
Maharashtra,Vegetables,Onion,27-05-2025,-,"27,710.35",Metric Tonnes,429.48,"1,193.61","1,753.54",Rs./Quintal
Maharashtra,Vegetables,Potato,27-05-2025,-,"1,990.80",Metric Tonnes,"1,315.06","1,681.84","1,988.78",Rs./Quintal
Maharashtra,Vegetables,Onion,28-05-2025,-,"24,423.10",Metric Tonnes,432.56,"1,222.72","1,760.32",Rs./Quintal
Maharashtra,Vegetables,Potato,28-05-2025,-,"2,163.20",Metric Tonnes,"1,207.55","1,599.23","1,901.46",Rs./Quintal
Maharashtra,Vegetables,Onion,29-05-2025,-,"32,184.45",Metric Tonnes,457.57,"1,243.01","1,779.69",Rs./Quintal
Maharashtra,Vegetables,Potato,29-05-2025,-,"2,074.40",Metric Tonnes,"1,322.58","1,637.39","1,941.63",Rs./Quintal
Maharashtra,Vegetables,Onion,30-05-2025,-,"79,471.93",Metric Tonnes,413.1,"1,237.67","1,723.98",Rs./Quintal
Maharashtra,Vegetables,Potato,30-05-2025,-,"3,194.30",Metric Tonnes,"1,197.47","1,533.21","1,857.85",Rs./Quintal
Maharashtra,Vegetables,Onion,31-05-2025,-,"31,983.29",Metric Tonnes,467.24,"1,146.96","1,693.07",Rs./Quintal
Maharashtra,Vegetables,Potato,31-05-2025,-,"3,116.20",Metric Tonnes,"1,232.09","1,561.72","1,844.61",Rs./Quintal
Maharashtra,Vegetables,Onion,01-06-2025,-,"12,166.90",Metric Tonnes,318.58,"1,037.29","1,567.02",Rs./Quintal
Maharashtra,Vegetables,Potato,01-06-2025,-,"1,604.10",Metric Tonnes,"1,334.81","1,705.47","2,036.43",Rs./Quintal
Maharashtra,Vegetables,Onion,02-06-2025,-,"39,951.25",Metric Tonnes,390.65,"1,128.13","1,707.46",Rs./Quintal
Maharashtra,Vegetables,Potato,02-06-2025,-,"2,387.60",Metric Tonnes,"1,131.78","1,457.76","1,741.09",Rs./Quintal
Maharashtra,Vegetables,Onion,03-06-2025,-,"26,523.74",Metric Tonnes,467.6,"1,195.10","1,763.88",Rs./Quintal
Maharashtra,Vegetables,Potato,03-06-2025,-,"5,682.90",Metric Tonnes,"2,648.71","3,396.60","4,134.49",Rs./Quintal
Maharashtra,Vegetables,Onion,04-06-2025,-,"20,405.18",Metric Tonnes,388.95,"1,219.52","1,801.48",Rs./Quintal
Maharashtra,Vegetables,Potato,04-06-2025,-,"2,384.20",Metric Tonnes,"1,204.61","1,555.07","1,853.90",Rs./Quintal
Maharashtra,Vegetables,Onion,05-06-2025,-,"24,306.10",Metric Tonnes,437.92,"1,225.64","1,854.89",Rs./Quintal
Maharashtra,Vegetables,Potato,05-06-2025,-,"2,229.20",Metric Tonnes,"1,266.80","1,620.60","1,931.71",Rs./Quintal
Maharashtra,Vegetables,Onion,06-06-2025,-,"17,953.07",Metric Tonnes,387.45,"1,308.11","1,975.85",Rs./Quintal
Maharashtra,Vegetables,Potato,06-06-2025,-,"2,523.40",Metric Tonnes,"1,345.79","1,678.56","1,982.71",Rs./Quintal
Maharashtra,Vegetables,Onion,07-06-2025,-,"8,497.96",Metric Tonnes,470.09,"1,389.77","2,017.62",Rs./Quintal
Maharashtra,Vegetables,Potato,07-06-2025,-,553.2,Metric Tonnes,"1,372.92","1,652.11","1,889.70",Rs./Quintal
Maharashtra,Vegetables,Onion,08-06-2025,-,"4,382.85",Metric Tonnes,551.85,"1,270.31","1,889.87",Rs./Quintal
Maharashtra,Vegetables,Potato,08-06-2025,-,"1,494.80",Metric Tonnes,"1,373.82","1,733.44","2,100.45",Rs./Quintal
Maharashtra,Vegetables,Onion,09-06-2025,-,"27,953.72",Metric Tonnes,537.75,"1,407.80","2,048.52",Rs./Quintal
Maharashtra,Vegetables,Potato,09-06-2025,-,"3,281.70",Metric Tonnes,"1,226.73","1,587.23","1,892.38",Rs./Quintal
Maharashtra,Vegetables,Onion,10-06-2025,-,"27,721.86",Metric Tonnes,553.68,"1,422.35","2,106.05",Rs./Quintal
Maharashtra,Vegetables,Potato,10-06-2025,-,"2,288.10",Metric Tonnes,"1,216.43","1,571.66","1,888.51",Rs./Quintal
Maharashtra,Vegetables,Onion,11-06-2025,-,"27,378.83",Metric Tonnes,492.24,"1,460.73","2,059.65",Rs./Quintal
Maharashtra,Vegetables,Potato,11-06-2025,-,"2,388.70",Metric Tonnes,"1,170.83","1,552.48","1,895.71",Rs./Quintal
Maharashtra,Vegetables,Onion,12-06-2025,-,"36,250.85",Metric Tonnes,503.2,"1,435.00","2,117.90",Rs./Quintal
Maharashtra,Vegetables,Potato,12-06-2025,-,"2,213.80",Metric Tonnes,"1,178.91","1,577.26","1,885.52",Rs./Quintal
Maharashtra,Vegetables,Onion,13-06-2025,-,"22,455.07",Metric Tonnes,476.4,"1,423.31","2,101.58",Rs./Quintal
Maharashtra,Vegetables,Potato,13-06-2025,-,"2,230.20",Metric Tonnes,"1,162.01","1,552.10","1,921.26",Rs./Quintal
Maharashtra,Vegetables,Onion,14-06-2025,-,"25,584.79",Metric Tonnes,570.32,"1,431.03","2,107.54",Rs./Quintal
Maharashtra,Vegetables,Potato,14-06-2025,-,"3,295.90",Metric Tonnes,"1,165.68","1,514.57","1,813.87",Rs./Quintal
Maharashtra,Vegetables,Onion,15-06-2025,-,"9,314.17",Metric Tonnes,535.84,"1,347.63","2,041.28",Rs./Quintal
Maharashtra,Vegetables,Potato,15-06-2025,-,"1,502.70",Metric Tonnes,"1,351.19","1,732.65","2,140.70",Rs./Quintal
Maharashtra,Vegetables,Onion,16-06-2025,-,"40,618.87",Metric Tonnes,519.17,"1,396.85","1,985.15",Rs./Quintal
Maharashtra,Vegetables,Potato,16-06-2025,-,"3,783.40",Metric Tonnes,"1,148.09","1,544.60","1,836.77",Rs./Quintal
Maharashtra,Vegetables,Onion,17-06-2025,-,"39,783.17",Metric Tonnes,462.14,"1,387.29","1,982.75",Rs./Quintal
Maharashtra,Vegetables,Potato,17-06-2025,-,"2,364.30",Metric Tonnes,"1,213.34","1,572.57","1,889.15",Rs./Quintal
Maharashtra,Vegetables,Onion,18-06-2025,-,"24,965.64",Metric Tonnes,486.54,"1,402.39","1,940.67",Rs./Quintal
Maharashtra,Vegetables,Potato,18-06-2025,-,"2,490.50",Metric Tonnes,"1,204.20","1,541.76","1,845.03",Rs./Quintal
Maharashtra,Vegetables,Onion,19-06-2025,-,"22,686.01",Metric Tonnes,482.59,"1,379.63","1,999.93",Rs./Quintal
Maharashtra,Vegetables,Potato,19-06-2025,-,"1,664.60",Metric Tonnes,"1,248.20","1,543.35","1,891.50",Rs./Quintal
Maharashtra,Vegetables,Onion,20-06-2025,-,"22,209.18",Metric Tonnes,425.28,"1,410.12","1,994.22",Rs./Quintal
Maharashtra,Vegetables,Potato,20-06-2025,-,"1,794.10",Metric Tonnes,"1,199.14","1,524.83","1,845.59",Rs./Quintal
Maharashtra,Vegetables,Onion,21-06-2025,-,"18,360.99",Metric Tonnes,444.34,"1,375.36","1,958.04",Rs./Quintal
Maharashtra,Vegetables,Potato,21-06-2025,-,"1,774.30",Metric Tonnes,"1,170.73","1,537.62","1,857.05",Rs./Quintal
Maharashtra,Vegetables,Onion,22-06-2025,-,"5,921.52",Metric Tonnes,681.76,"1,476.73","2,017.70",Rs./Quintal
Maharashtra,Vegetables,Potato,22-06-2025,-,"1,580.10",Metric Tonnes,"1,226.12","1,659.31","2,000.48",Rs./Quintal
Maharashtra,Vegetables,Onion,23-06-2025,-,"34,327.96",Metric Tonnes,469.99,"1,423.64","1,958.22",Rs./Quintal
Maharashtra,Vegetables,Potato,23-06-2025,-,"1,652.90",Metric Tonnes,"1,254.10","1,692.87","1,996.59",Rs./Quintal
Maharashtra,Vegetables,Onion,24-06-2025,-,"28,950.96",Metric Tonnes,507.16,"1,411.59","1,989.71",Rs./Quintal
Maharashtra,Vegetables,Potato,24-06-2025,-,"2,677.70",Metric Tonnes,"1,171.43","1,495.69","1,798.69",Rs./Quintal
Maharashtra,Vegetables,Onion,25-06-2025,-,"24,359.07",Metric Tonnes,468.17,"1,387.66","1,887.77",Rs./Quintal
Maharashtra,Vegetables,Potato,25-06-2025,-,"2,787.80",Metric Tonnes,"1,146.28","1,481.66","1,909.66",Rs./Quintal
Maharashtra,Vegetables,Onion,26-06-2025,-,"28,155.74",Metric Tonnes,478.61,"1,371.35","1,900.65",Rs./Quintal
Maharashtra,Vegetables,Potato,26-06-2025,-,"2,441.50",Metric Tonnes,"1,136.93","1,514.47","1,835.30",Rs./Quintal
Maharashtra,Vegetables,Onion,27-06-2025,-,"22,235.80",Metric Tonnes,461.52,"1,370.67","1,958.86",Rs./Quintal
Maharashtra,Vegetables,Potato,27-06-2025,-,"1,919.60",Metric Tonnes,"1,176.19","1,541.47","1,901.78",Rs./Quintal
Maharashtra,Vegetables,Onion,28-06-2025,-,"22,504.53",Metric Tonnes,510.24,"1,370.73","1,903.94",Rs./Quintal
Maharashtra,Vegetables,Potato,28-06-2025,-,"2,351.00",Metric Tonnes,"1,166.96","1,514.23","2,298.47",Rs./Quintal
Maharashtra,Vegetables,Onion,29-06-2025,-,"6,206.38",Metric Tonnes,609.98,"1,423.14","1,953.22",Rs./Quintal
Maharashtra,Vegetables,Potato,29-06-2025,-,"1,797.40",Metric Tonnes,"1,218.26","1,553.98","1,940.30",Rs./Quintal
Maharashtra,Vegetables,Onion,30-06-2025,-,"26,155.99",Metric Tonnes,518.53,"1,380.40","1,875.16",Rs./Quintal
Maharashtra,Vegetables,Potato,30-06-2025,-,"2,720.10",Metric Tonnes,"1,115.59","1,480.81","1,789.95",Rs./Quintal
Maharashtra,Vegetables,Onion,01-07-2025,-,"15,735.38",Metric Tonnes,542.41,"1,362.93","1,942.50",Rs./Quintal
Maharashtra,Vegetables,Potato,01-07-2025,-,"2,208.20",Metric Tonnes,"1,161.08","1,518.29","1,850.58",Rs./Quintal
Maharashtra,Vegetables,Onion,02-07-2025,-,"13,342.01",Metric Tonnes,464.74,"1,342.21","1,878.13",Rs./Quintal
Maharashtra,Vegetables,Potato,02-07-2025,-,50,Metric Tonnes,"1,397.40","1,498.30","1,599.20",Rs./Quintal
Maharashtra,Vegetables,Onion,03-07-2025,-,"28,230.11",Metric Tonnes,536.98,"1,318.82","1,848.71",Rs./Quintal
Maharashtra,Vegetables,Potato,03-07-2025,-,"1,971.90",Metric Tonnes,"1,189.74","1,560.27","1,879.53",Rs./Quintal
Maharashtra,Vegetables,Onion,04-07-2025,-,"24,957.17",Metric Tonnes,453.97,"1,314.07","1,859.35",Rs./Quintal
Maharashtra,Vegetables,Potato,04-07-2025,-,"2,518.50",Metric Tonnes,"1,158.94","1,546.66","1,878.11",Rs./Quintal
Maharashtra,Vegetables,Onion,05-07-2025,-,"19,355.41",Metric Tonnes,513.89,"1,311.50","1,874.09",Rs./Quintal
Maharashtra,Vegetables,Potato,05-07-2025,-,"1,985.40",Metric Tonnes,"1,186.37","1,512.74","1,800.45",Rs./Quintal
Maharashtra,Vegetables,Onion,06-07-2025,-,"4,529.32",Metric Tonnes,686.11,"1,435.14","1,926.39",Rs./Quintal
Maharashtra,Vegetables,Potato,06-07-2025,-,"1,825.70",Metric Tonnes,"1,293.74","1,682.94","2,049.38",Rs./Quintal
Maharashtra,Vegetables,Onion,07-07-2025,-,"26,558.32",Metric Tonnes,483.09,"1,305.86","1,824.10",Rs./Quintal
Maharashtra,Vegetables,Potato,07-07-2025,-,"2,866.10",Metric Tonnes,"1,093.02","1,462.10","1,771.32",Rs./Quintal
Maharashtra,Vegetables,Onion,08-07-2025,-,"25,382.90",Metric Tonnes,533.82,"1,333.66","1,869.25",Rs./Quintal
Maharashtra,Vegetables,Potato,08-07-2025,-,"1,954.40",Metric Tonnes,"1,144.26","1,488.38","1,793.02",Rs./Quintal
Maharashtra,Vegetables,Onion,09-07-2025,-,"26,662.06",Metric Tonnes,440.13,"1,305.42","1,804.47",Rs./Quintal
Maharashtra,Vegetables,Potato,09-07-2025,-,"2,435.20",Metric Tonnes,"1,105.03","1,494.27","1,760.32",Rs./Quintal
Maharashtra,Vegetables,Onion,10-07-2025,-,"27,362.79",Metric Tonnes,529.81,"1,281.02","1,795.12",Rs./Quintal
Maharashtra,Vegetables,Potato,10-07-2025,-,"2,942.70",Metric Tonnes,"1,150.47","1,479.94","1,771.43",Rs./Quintal
Maharashtra,Vegetables,Onion,11-07-2025,-,"25,919.46",Metric Tonnes,484.69,"1,291.25","1,786.58",Rs./Quintal
Maharashtra,Vegetables,Potato,11-07-2025,-,"2,690.20",Metric Tonnes,"1,103.67","1,424.71","1,753.17",Rs./Quintal
Maharashtra,Vegetables,Onion,12-07-2025,-,"21,436.00",Metric Tonnes,426.16,"1,212.21","1,746.84",Rs./Quintal
Maharashtra,Vegetables,Potato,12-07-2025,-,"2,278.10",Metric Tonnes,"1,153.64","1,434.38","1,713.39",Rs./Quintal
Maharashtra,Vegetables,Onion,13-07-2025,-,"4,962.65",Metric Tonnes,656.51,"1,311.51","1,780.64",Rs./Quintal
Maharashtra,Vegetables,Potato,13-07-2025,-,"1,473.30",Metric Tonnes,"1,211.54","1,568.58","1,970.94",Rs./Quintal
Maharashtra,Vegetables,Onion,14-07-2025,-,"33,876.96",Metric Tonnes,536.23,"1,444.27","2,037.03",Rs./Quintal
Maharashtra,Vegetables,Potato,14-07-2025,-,"3,155.10",Metric Tonnes,"3,091.50","4,099.69","5,055.80",Rs./Quintal
Maharashtra,Vegetables,Onion,15-07-2025,-,"29,026.49",Metric Tonnes,470.47,"1,266.88","1,763.55",Rs./Quintal
Maharashtra,Vegetables,Potato,15-07-2025,-,"2,617.20",Metric Tonnes,"1,008.65","1,435.11","1,780.79",Rs./Quintal
Maharashtra,Vegetables,Onion,16-07-2025,-,"28,769.75",Metric Tonnes,488.61,"1,265.84","1,737.41",Rs./Quintal
Maharashtra,Vegetables,Potato,16-07-2025,-,"2,882.50",Metric Tonnes,"1,006.89","1,407.51","1,765.16",Rs./Quintal
Maharashtra,Vegetables,Onion,17-07-2025,-,"30,799.28",Metric Tonnes,506.86,"1,261.91","1,732.53",Rs./Quintal
Maharashtra,Vegetables,Potato,17-07-2025,-,"2,671.30",Metric Tonnes,975.16,"1,382.55","1,717.59",Rs./Quintal
Maharashtra,Vegetables,Onion,18-07-2025,-,"26,887.40",Metric Tonnes,436.54,"1,241.20","1,708.90",Rs./Quintal
Maharashtra,Vegetables,Potato,18-07-2025,-,"1,913.20",Metric Tonnes,973.73,"1,274.51","1,569.51",Rs./Quintal
Maharashtra,Vegetables,Onion,19-07-2025,-,"20,482.89",Metric Tonnes,454.96,"1,176.30","1,707.35",Rs./Quintal
Maharashtra,Vegetables,Potato,19-07-2025,-,"2,185.30",Metric Tonnes,977.94,"1,340.96","1,648.35",Rs./Quintal
Maharashtra,Vegetables,Onion,20-07-2025,-,"5,501.75",Metric Tonnes,498.45,"1,167.76","1,703.33",Rs./Quintal
Maharashtra,Vegetables,Potato,20-07-2025,-,"1,146.10",Metric Tonnes,"1,140.02","1,476.80","1,813.02",Rs./Quintal
Maharashtra,Vegetables,Onion,21-07-2025,-,"34,573.97",Metric Tonnes,436.03,"1,216.48","1,668.19",Rs./Quintal
Maharashtra,Vegetables,Potato,21-07-2025,-,"2,987.10",Metric Tonnes,992.39,"1,390.28","1,725.13",Rs./Quintal
Maharashtra,Vegetables,Onion,22-07-2025,-,"27,736.04",Metric Tonnes,497.32,"1,243.08","1,731.54",Rs./Quintal
Maharashtra,Vegetables,Potato,22-07-2025,-,"2,681.40",Metric Tonnes,"1,014.56","1,383.12","1,696.19",Rs./Quintal
Maharashtra,Vegetables,Onion,23-07-2025,-,"24,920.17",Metric Tonnes,414.13,"1,222.88","1,660.12",Rs./Quintal
Maharashtra,Vegetables,Potato,23-07-2025,-,"2,532.20",Metric Tonnes,"1,001.16","1,345.51","1,656.81",Rs./Quintal
Maharashtra,Vegetables,Onion,24-07-2025,-,"17,805.50",Metric Tonnes,475.48,"1,160.06","1,630.63",Rs./Quintal
Maharashtra,Vegetables,Potato,24-07-2025,-,"2,087.50",Metric Tonnes,"1,002.42","1,378.54","1,687.40",Rs./Quintal
Maharashtra,Vegetables,Onion,25-07-2025,-,"11,607.50",Metric Tonnes,500.64,"1,183.20","1,719.98",Rs./Quintal
Maharashtra,Vegetables,Potato,25-07-2025,-,"2,199.10",Metric Tonnes,994.64,"1,331.14","1,668.80",Rs./Quintal
Maharashtra,Vegetables,Onion,26-07-2025,-,"6,571.40",Metric Tonnes,402.94,"1,151.59","1,642.69",Rs./Quintal
Maharashtra,Vegetables,Potato,26-07-2025,-,"1,353.40",Metric Tonnes,853.07,"1,144.45","1,449.43",Rs./Quintal
Maharashtra,Vegetables,Onion,27-07-2025,-,"5,008.69",Metric Tonnes,637.26,"1,268.73","1,699.59",Rs./Quintal
Maharashtra,Vegetables,Potato,27-07-2025,-,"1,766.70",Metric Tonnes,"1,042.03","1,420.92","1,787.67",Rs./Quintal
Maharashtra,Vegetables,Onion,28-07-2025,-,"34,869.28",Metric Tonnes,420.88,"1,194.63","1,640.65",Rs./Quintal
Maharashtra,Vegetables,Potato,28-07-2025,-,"2,985.20",Metric Tonnes,"1,020.96","1,366.75","1,663.84",Rs./Quintal
Maharashtra,Vegetables,Onion,29-07-2025,-,"14,578.40",Metric Tonnes,392.72,"1,163.12","1,688.35",Rs./Quintal
Maharashtra,Vegetables,Potato,29-07-2025,-,"2,129.80",Metric Tonnes,982.98,"1,377.21","1,696.19",Rs./Quintal
Maharashtra,Vegetables,Onion,30-07-2025,-,"26,660.03",Metric Tonnes,426.75,"1,209.81","1,593.94",Rs./Quintal
Maharashtra,Vegetables,Potato,30-07-2025,-,"2,560.50",Metric Tonnes,"1,088.26","1,434.84","1,728.34",Rs./Quintal
